sepal_length,sepal_width,petal_length,petal_width,class,petal_ratio,sepal_ratio,petal_area,petal_length_bin,sepal_ratio_band,leaf_shape_index
6.402391590277748,3.2004350658539105,4.484707400054061,1.4992100528567,versicolor,2.993828700953545,2.002972895504715,6.786474647692721,medium,low,2.9913802862495515
6.905222004439041,3.0990365023477335,4.887430538985338,1.4951833227464106,versicolor,3.304017608502023,2.2269746209615224,7.338426014565366,medium,high,3.268783473814524
5.487946434214651,2.303099139297585,4.0144873535904475,1.3055784325501847,versicolor,3.075262622055926,2.3829733864536817,5.242110876911885,medium,high,3.0748726008548424
6.497355685655892,2.805692930184735,4.59141982099013,1.5027511053529303,versicolor,3.0749605795774024,2.3181224345343434,6.928953176003791,medium,high,3.055342831943194
5.696109086169859,2.7957421288022455,4.539543640420693,1.3010752993844457,versicolor,3.4528378840535363,2.033789972571019,5.903965088772164,medium,high,3.4890706472402746
6.294715214345871,3.296797564410828,4.707313049061704,1.6027166619128783,versicolor,2.9414575017775624,1.908285702989602,7.622059171111133,medium,low,2.937083739122258
4.897724028425582,2.393733262755754,3.282243687844186,1.0046663343105022,versicolor,3.3052700285799737,2.0464865207693905,3.4227480774431718,medium,high,3.266998776095922
6.6123661266658385,2.9088591176921237,4.59355320499711,1.3045904067049865,versicolor,3.498559610660848,2.288682209980688,6.014357424470862,medium,high,3.5210692780410757
5.192837861147174,2.7013293631082593,3.885903272110218,1.3936425923836404,versicolor,2.774760002590879,1.9160823208044477,5.438406598523138,medium,low,2.7883069092166517
5.00800958050372,2.002093519388623,3.5140654641519222,1.0067959382231535,versicolor,3.469408705339456,2.50121865561898,3.5029036567835337,medium,high,3.490345289695332
5.886079332612243,2.994152274548076,4.171189726747295,1.5019361788291554,versicolor,2.789901153341252,1.9669452466430126,6.373876054914115,medium,low,2.777208367949273
5.997229837273092,2.199994894992025,3.9764256435975542,0.9967047520510083,versicolor,3.9802749516156,2.7265501572994855,3.9580564159979787,medium,high,3.9895722694462292
6.101346290321377,2.902221999528621,4.689600429042145,1.4017759230310458,versicolor,3.3822423679845177,2.1056218714745922,6.647978502451939,medium,high,3.3454708050316624
5.604849220199785,2.898897143461706,3.612006424200196,1.3026118186845377,versicolor,2.7946175059581013,1.9316341446401508,4.672020796061622,medium,low,2.772895477852289
6.705883253013169,3.1046936217019185,4.421677596077289,1.4082020537928577,versicolor,3.156755951788513,2.1598433635032004,6.170665260042791,medium,high,3.1399454226245282
5.606562553544242,3.0100872027551584,4.524270375577164,1.492068077009306,versicolor,2.9685543489604815,1.8667837362859394,6.712073035584878,medium,low,3.032214442663618
5.797115352701426,2.6958676848612315,4.109314081059181,1.0100459946597788,versicolor,4.097565642069501,2.1503762983554306,4.037841213569427,medium,high,4.068442525109868
6.196175434587766,2.1955403311386936,4.498542775300695,1.500175646671701,versicolor,2.9665811817053194,2.8200292649637344,6.736906566552315,medium,high,2.9986773764008987
5.607097160499966,2.496170090754317,3.9139697772636506,1.0961623600761574,versicolor,3.541800745727464,2.2407551676051685,4.351186132488963,medium,high,3.5706113585410013
5.898417534189851,3.207008321850389,4.779879311172799,1.7959303149581456,versicolor,2.682726771937885,1.8414142349693376,8.60703770808018,medium,low,2.661505999815304
6.089447546507863,2.8045481044481013,3.967570332954187,1.2924076573998475,versicolor,3.101533486147471,2.189857540725899,5.275719913924937,medium,high,3.0699062383044873
6.290625469286436,2.4994086520585848,4.907676229000739,1.4868004315846328,versicolor,3.278396182669336,2.5214392699196764,7.3230993154106985,medium,high,3.3008305092226156
6.0923943078257015,2.800159520625612,4.682319850087026,1.2051360271250413,versicolor,3.9478846540015526,2.1816238618299835,5.5898387553981435,medium,high,3.885304016154766
6.4041125044094045,2.8964371787261975,4.298851886651515,1.3150190258061425,versicolor,3.314135895159397,2.204863623393542,5.6019101540884515,medium,high,3.26904158724788
6.601178143034438,3.003883451649288,4.4021030814007815,1.3877352852423024,versicolor,3.1370633833300756,2.2007589363372073,6.191887502464742,medium,high,3.172148986223992
6.805711681980517,2.7983423760133985,4.804362021624218,1.3927938818736927,versicolor,3.45024368840366,2.4292984754817235,6.728832132689082,medium,high,3.449442218766485
6.696465774072061,2.9988652091598547,5.0164866767601985,1.7056984829169568,versicolor,2.963662762868397,2.225679063706148,8.507088389538254,long,high,2.9410160846484223
6.001311437369939,2.9026563297779697,4.514628149333831,1.499653982222856,versicolor,2.9869972545208876,2.0660964488567632,6.8252709559458,medium,high,3.010446542896245
5.705174872079991,2.5991797224994704,3.503428163876022,1.0063265435767557,versicolor,3.5094011368126985,2.1893646310034973,3.5044569470122404,medium,high,3.4814029131562916
5.497441091188616,2.3989747738964624,3.792229229255332,1.0992287578117246,versicolor,3.4472446370655403,2.2892628075189454,4.157910887507104,medium,high,3.4498999401678345
5.5037784362523166,2.4000461427485624,3.7018944921659296,0.9955976983872573,versicolor,3.650174251934619,2.287383689546736,3.6467986167118918,medium,high,3.7182634054340107
5.794524560951576,2.70347037083823,3.8895184291849736,1.1982876713739914,versicolor,3.2609174011472866,2.148323720712167,4.7398067096212015,medium,high,3.2458970569890297
5.99699682534732,2.707184136117534,5.096546716396521,1.5819390639979252,versicolor,3.155387731251578,2.22781638565761,8.140011237019664,long,high,3.2217086164461115
5.39684227125516,3.00255464954577,4.54602833056545,1.4913301333723348,versicolor,3.0081420188608012,1.8005223964024146,6.734593113785082,medium,low,3.0483044805359376
5.990108036738127,3.403505097478756,4.503202953518037,1.6071898279425765,versicolor,2.7744147749805617,1.7599768028419998,7.249393595560794,medium,low,2.8019110576880912
6.704028227285525,3.0991279776349168,4.707915452159511,1.509036951596137,versicolor,3.115481076406599,2.157163218154255,7.146457583358258,medium,high,3.1198145572645153
6.296117112589928,2.296911668643848,4.387597423368277,1.3106615120708862,versicolor,3.3738594150026655,2.7376209541588095,5.731801910792672,medium,high,3.347620556193883
5.600103351117267,3.0028535352995576,4.117933218628525,1.3033426591701724,versicolor,3.18365646480776,1.8609994498735722,5.323566907708555,medium,low,3.159516943986827
5.503976727402964,2.500747174349608,4.013365833628504,1.2828945483011431,versicolor,3.06368855747753,2.2012188586879553,5.199734574066882,medium,high,3.12836767122815
5.503693697566276,2.593792650567742,4.413490304625278,1.1951853980890075,versicolor,3.6400006453001703,2.120801590058423,5.258609074680712,medium,high,3.6927244158013663
6.1055040532208755,2.9985685352305382,4.603777857208429,1.4100435026390705,versicolor,3.2947523287503353,2.0310277674913864,6.423290308017738,medium,low,3.2649899420315047
5.799185329907577,2.599638295775854,4.018181394389975,1.2123059522698347,versicolor,3.327951027575472,2.2310740240508267,4.783541912479705,medium,high,3.3144944834693963
4.996498484251632,2.297772721395794,3.322356634621188,1.0103315574343628,versicolor,3.319610859931624,2.1721957490269146,3.3427654863608933,medium,high,3.2883825184770057
5.599340572445062,2.7064652505132814,4.204976970022372,1.2982087403576568,versicolor,3.205668261990336,2.071553431864922,5.4558597320485225,medium,high,3.23906074274684
5.686042401008554,3.0020936795950988,4.197985077879318,1.1900935779792388,versicolor,3.5052304986543805,1.9007589458402792,5.103829871775801,medium,low,3.527441162635289
5.688029512597439,2.905991568182208,4.215726845623143,1.2996919324106617,versicolor,3.2920299753004625,1.9628617746139958,5.454539918753003,medium,low,3.2436354625670405
6.189058653457289,2.9011494023052298,4.284105186421909,1.300112266401983,versicolor,3.301756688862103,2.1346946968615566,5.572765239671669,medium,high,3.295180957705172
5.091750792827416,2.5003551191947877,2.987378027432639,1.1118700690908545,versicolor,2.7319048125194363,2.033517354421456,3.3600057771127436,medium,high,2.6868049674082246
5.703306924953005,2.7959133467918655,4.099062962835287,1.3017271073264078,versicolor,3.1126419381761874,2.035972857206513,5.331011934399153,medium,high,3.148941845503495
6.292509894129154,3.3000520520806185,5.9693863828665155,2.50012647623611,virginica,2.3788407641690963,1.9133625576735216,14.994062966701431,long,low,2.387633760619052
5.796871846400668,2.7000569581374605,5.114549390992552,1.9005572381769886,virginica,2.695614482880513,2.1509797769963455,9.69157592287673,long,high,2.6910788507518673
7.110747192266028,2.9940348779006034,5.883071664268241,2.1030317185688894,virginica,2.8013402765448103,2.3726396892348904,12.458870150450926,long,high,2.7974241232434855
6.297052991070945,2.8976458821238342,5.591711036251125,1.8047496513765537,virginica,3.1263529019712797,2.169713448570612,10.09437263589458,long,high,3.0983305794727682
6.506100715037543,2.9985894224356278,5.796250476135614,2.194506577249097,virginica,2.6469047807888533,2.1700727835488967,12.818672606870269,long,high,2.641254546049342
7.5922771319504605,3.0018041335068713,6.600690674954466,2.091981151470069,virginica,3.1101617467808116,2.5289190712993816,13.848982631684697,long,high,3.155234294133491
4.898300624349987,2.502013006948949,4.493958464911209,1.7103915367369986,virginica,2.6722447868664885,1.9628394348757008,7.701155651243544,medium,low,2.6274442814755266
7.292141435267005,2.897463535581011,6.298815595328969,1.7875576703717968,virginica,3.4691736198621164,2.5238236927305184,11.351161078565307,long,high,3.523699232872956
6.69719552471459,2.5020458167095816,5.798951727051469,1.8124173558607406,virginica,3.2032473617243755,2.6819952126489603,10.481443520131267,long,high,3.1995675306794356
7.206951013252523,3.5992055357948045,6.092141052038289,2.4855132870541254,virginica,2.4456926651277233,2.0066528704167603,15.295391261616894,long,low,2.451059538212223
6.485711637650812,3.187478999352548,5.086406992842016,1.9955680253260002,virginica,2.588871998236806,2.0288530457622547,10.155783929255207,long,low,2.548851718278177
6.403593544283212,2.697885101719628,5.319012659298971,1.907368569879063,virginica,2.7645712548329824,2.36983299183982,10.07337894713988,long,high,2.7886653583935055
6.801966544471898,3.0047079464684527,5.463003871158661,2.1000025921935195,virginica,2.6227111197005106,2.2630008330038023,11.594947594098752,long,high,2.601427202454523
5.695085202639438,2.492661784213508,4.996383461364349,1.9900185093477973,virginica,2.5038702861146844,2.280139277130592,10.052427328205649,medium,high,2.5107221040326535
5.788038236378167,2.800491705027545,5.09175659652662,2.40323316645009,virginica,2.141306650104278,2.07250817934795,12.298858111785691,long,high,2.1187110204246817
6.400596653943557,3.2069169634018704,5.307362488983897,2.3005080250631282,virginica,2.333719209406975,2.000104228359111,12.19491774900505,long,low,2.307039327337803
6.495620046178592,2.996681220790691,5.474433065061981,1.7983619278628034,virginica,3.0455319548365067,2.164768506283261,9.972324343253394,long,high,3.04412197411438
7.701924693284022,3.800009377073338,6.6912136130130495,2.195269438477492,virginica,3.0705547524848953,2.0243512657369656,14.709139242252451,long,low,3.0480147414641103
7.700180760540519,2.5943101915028404,6.898200482966392,2.2997376182703424,virginica,3.033000321784929,2.9629203120422902,15.79980960945309,long,high,2.999559786805176
6.0132498851372205,2.2071000906049765,5.018812238113754,1.4955878864607266,virginica,3.377586709130186,2.726635040488077,7.486964094792498,long,high,3.355745443107933
6.898020054710329,3.19963639510892,5.7058399185183175,2.318458559244767,virginica,2.4907117152274076,2.1516388900156347,13.166153728139207,long,high,2.461048912565396
5.591533647815592,2.800203446701569,4.879193896745124,1.9981801966047699,virginica,2.4539054227476984,1.9924044349680254,9.748994459395998,medium,low,2.4418187621886362
7.701482964711262,2.8059092133657306,6.691430002554395,1.9971661851313438,virginica,3.3382273286816377,2.747616030783616,13.330979186520837,long,high,3.3504622945355296
6.301819808469814,2.70288622581941,4.9155770676575194,1.7958933297513235,virginica,2.6860302011798582,2.3277995804742537,8.739209250892849,medium,high,2.737120843141088
6.711243174291691,3.296179372937337,5.678889991791373,2.113472792058721,virginica,2.707390723480723,2.0269579225897725,12.004558081614155,long,low,2.686994604540239
7.206908024662533,3.19717573503238,5.998617408476796,1.7875726403433014,virginica,3.3361200137216946,2.248305346434648,10.732024144604585,long,high,3.355733506845928
6.202952030750406,2.8021595316211574,4.799839659512236,1.8027252066645123,virginica,2.6639505708816213,2.2137008231612776,8.665781075038828,medium,high,2.662546481907013
6.11210441424511,2.997276775298874,4.893217809772013,1.7981857100629308,virginica,2.737049377052809,2.0306670560902598,8.80459388410578,medium,low,2.7211971375746105
6.390166574169198,2.7907618414102697,5.647392183063025,2.0892078198429096,virginica,2.6305940495640954,2.2944865056705233,11.723814658943274,long,high,2.7031260972326505
7.194707987243917,2.9997676946534884,5.792744048244049,1.5937897859752301,virginica,3.62048589683897,2.394951320005729,9.233102526409604,long,high,3.6345721974023895
7.3923353810809616,2.793541394495514,6.1079070161073945,1.9024031364003597,virginica,3.260009109880919,2.647698084939258,11.599686895953266,long,high,3.2106270726896873
7.896775500573043,3.8070523151872204,6.3865281799301545,1.9934461945571922,virginica,3.2246970931672334,2.078296546215112,12.764586657095457,long,high,3.2037625064392787
6.388612077844227,2.8007713767354985,5.609277979377616,2.2019680065123626,virginica,2.5607399251164327,2.283081954929865,12.319766489438198,long,high,2.547393041243413
6.3052539567949655,2.7960504535884962,5.115308725922893,1.5131103918724884,virginica,3.409691373078398,2.252352292532603,7.668849028347014,long,high,3.3806579810822606
6.098161777991084,2.596951660205688,5.589663403195447,1.4012934896080496,virginica,3.9909349981181554,2.3443408033079973,7.868769021496418,long,high,3.9889312557713934
7.687833517742771,2.9917559996737686,6.099038324501069,2.288979508658417,virginica,2.6086619700885003,2.563436076968626,14.07387332266659,long,high,2.6645229014790193
6.291599148767239,3.395202722703009,5.58426069380051,2.3935796142037655,virginica,2.3446729892730978,1.8601064732039172,13.447735226324706,long,low,2.3330164822301604
6.402593380703261,3.1044345186355033,5.479881013042536,1.797836061596201,virginica,2.994819177909875,2.055730862294605,9.850690427917671,long,high,3.0480426592006413
6.006932967349754,3.009737942839348,4.818227197047401,1.7973293630867053,virginica,2.658590839539173,1.9990196759892356,8.661869377337165,medium,low,2.6807703102851903
6.916516920723708,3.1031694827654164,5.390260485252412,2.101152564762018,virginica,2.571337800580182,2.2265673813405322,11.37081366281679,long,high,2.5653827204582567
6.72410341601419,3.099598391189187,5.5575679192551375,2.4023689337303833,virginica,2.322240205965171,2.1669271777822816,13.431474437885662,long,high,2.3133698737570714
6.9034279871088575,3.098115233523815,5.131035528817537,2.313120815010212,virginica,2.271255222142103,2.2242113796406215,11.716480797497262,long,high,2.218230666251064
6.791814559112768,3.1958265259520973,5.8858989063358385,2.2999717976023595,virginica,2.610472533802831,2.1356530664589672,13.686228067708784,long,high,2.559117859580959
6.682363752899983,3.3089873676430512,5.6956686826785745,2.491264093626148,virginica,2.3056202083091986,2.0333420755802147,14.189281588612932,long,high,2.2862564811834196
6.702214504227265,2.999176433605223,5.228847663940689,2.3087481261125307,virginica,2.2379156582004223,2.2238561506322982,11.983181699488513,long,high,2.2647977934605725
6.2932753664100884,2.5092311184904426,4.997508128412141,1.9095762173481656,virginica,2.679242097698923,2.514180349490702,9.549118990216476,medium,high,2.6170770668348178
6.49656417248466,3.0060803376513054,5.197128490018319,2.0017623770987534,virginica,2.6153543165288937,2.1676152045084534,10.38397504768828,long,high,2.5962764346457945
6.194936746685609,3.3924043904575583,5.37840832300221,2.2981318445220564,virginica,2.324459083737082,1.8189500756313506,12.41208687968555,long,low,2.3403393210368315
5.898835380411434,2.9970942527908737,5.071259097938939,1.8047201295760393,virginica,2.834144917918705,1.9688598536377013,9.161148142749234,long,low,2.809997523727
5.108817768602779,3.497080758302354,1.3970748759729186,0.19839959870079713,setosa,7.023778668102634,1.4553264024848753,0.2800104392496358,short,low,7.0417222518584826
4.9012991028230495,2.9996516067047185,1.4063783124765885,0.1844136718568769,setosa,6.985144048862995,1.6285451800920758,0.3222378949879508,short,low,7.626214969255972
4.698687775584437,3.1997368310801617,1.3053712349069828,0.20427224640204428,setosa,6.503486088710595,1.4648883781140976,0.25069265595963514,short,low,6.3903503853745685
4.591433091457737,3.1130734770905075,1.4915392754732686,0.2067650259779639,setosa,7.507850598946462,1.487281505231915,0.44606553691514794,short,low,7.213692263499815
4.986147053891879,3.5952997362727723,1.4003561386256813,0.21092628345439654,setosa,6.972691911757134,1.380790228577742,0.258740588100259,short,low,6.63907839768754
5.395977270039294,3.900999063530317,1.6677012575937529,0.39445940973171245,setosa,4.243300003479097,1.3888000213641143,0.744684627005558,short,low,4.227814604550081
4.599555111741957,3.4026900055671967,1.4080898841738774,0.30171477915879036,setosa,4.64122876358208,1.3572429604393206,0.4455413353831405,short,low,4.666956930094076
5.014624283296849,3.399993140879696,1.5028375666452651,0.20187880938217956,setosa,7.521548414670615,1.4692614865228384,0.305093623327114,short,low,7.444256104938516
4.401077628413744,2.90048075043866,1.434697593078964,0.20064736820209023,setosa,6.977474530545111,1.5116188557852206,0.3490632199006207,short,low,7.150343404871407
4.908129202920215,3.0954411898687746,1.5001314945890323,0.10087083530011842,setosa,15.007238561919342,1.5828704992977993,0.07486446776740274,short,low,14.871805861961224
5.3958698361140796,3.70046463075251,1.483427569708059,0.20028156423970864,setosa,7.465515417294208,1.457512376240058,0.31996530468934553,short,low,7.406710487471009
4.790198167247576,3.4022313850289394,1.5991082709945306,0.2016054780961342,setosa,7.971883656910023,1.4056991076561085,0.28636061056893775,short,low,7.931869104767767
4.792016572129353,3.001429418212947,1.3942371741235595,0.1056158230786616,setosa,13.97068193380425,1.607643021877118,0.11952710963615866,short,low,13.201025379351732
4.294000943509942,3.0024879551387373,1.1076423040975658,0.10925218620247056,setosa,10.99281672010332,1.4297926870936282,0.08731943438308268,short,low,10.13839935345952
5.817606661959166,4.00616362594534,1.200472771091298,0.19426550854102476,setosa,6.004474595444749,1.4441064143592,0.1947412497129266,short,low,6.1795466108603465
5.693205504697349,4.404088262061297,1.477849731905233,0.39869361590172675,setosa,3.7590482188960275,1.2965957134106696,0.5223990157059462,short,low,3.7067303544754404
5.406935967066681,3.900311079478826,1.271243107079496,0.39679579694366823,setosa,3.206037454100509,1.3843437652590738,0.5382563240590144,short,low,3.20377159654289
5.092531003210398,3.4948872718494046,1.4046220107309058,0.29571108786006134,setosa,4.662483352315082,1.4630926402197482,0.4169069169286467,short,low,4.749980855116365
5.707705954601099,3.7973819995790166,1.7243155983224199,0.2877472945824414,setosa,5.64804777110727,1.4984766311323972,0.4958849924053933,short,low,5.992465002432637
5.1031843072174325,3.7990416843444286,1.5013949613130695,0.3001836539891769,setosa,5.013250976739339,1.3406241858746555,0.48564892260679415,short,low,5.001587982420968
5.398704294229778,3.4011010594748576,1.7142980289682463,0.20363419376198302,setosa,8.493360940498855,1.589577341535117,0.36122171582377227,short,low,8.418517484118993
5.0996628131434845,3.697912892729854,1.517805510563027,0.39882403797825094,setosa,3.747994884126253,1.3791771252773493,0.5874700352009831,short,low,3.80570216993815
4.594583608386454,3.595917119377705,1.0046902864263325,0.19993208147770217,setosa,4.981520594352448,1.2786987071374114,0.34326365714597273,short,low,5.025157913504866
5.103689900937369,3.2948155377970187,1.6856809777731367,0.5031725771943164,setosa,3.4427820793847794,1.5465432717888856,0.8978021745411064,short,low,3.350105015305815
4.796236385129987,3.3927954232228923,1.903433578929347,0.21069907043266287,setosa,9.468159180291682,1.412423728160968,0.4948016557992315,short,low,9.033896381160197
4.989861811963298,2.9989748406100456,1.6212207294546168,0.19681735696702912,setosa,7.990084090093,1.6649993253309707,0.3005147666135072,short,low,8.237183682377262
4.9894289242016985,3.393587415130813,1.609315646229095,0.3911168694094616,setosa,4.002669116448539,1.4739217636518214,0.6517252389737926,short,low,4.114666914122872
5.2014276440389375,3.4956344106081567,1.513154393698137,0.19931428531120257,setosa,7.49376468412135,1.4842734781283506,0.24185400832429196,short,low,7.5918009777560505
5.213062213444062,3.3982812896612797,1.3918682883560543,0.2142811093134758,setosa,6.981049596578297,1.5326318880008885,0.26448157446332055,short,low,6.49552490333779
4.701323447645772,3.194170997779862,1.5964425558441466,0.19119808412956588,setosa,7.955058886261906,1.4743057448560806,0.2925787499059425,short,low,8.349678579481134
4.799018625977439,3.101656971082192,1.5979127357019018,0.2049293108314211,setosa,7.982846241195913,1.5456746403522423,0.46066134762266453,short,low,7.797384968609939
5.402364348499952,3.4032298120930258,1.4990974614095265,0.4087792660236359,setosa,3.726201239116014,1.597861365111828,0.5674830180978304,short,low,3.667254145066138
5.210803222067907,4.097602687460099,1.5205330827102228,0.08206458508734901,setosa,15.041655301213591,1.26543981966176,0.13901036407855114,short,low,18.52849268126177
